lat,lon,lat_sin,lat_cos,lon_sin,lon_cos,elevation,coastal_distance,coastal_distance_log,baseline_temp,baseline_humidity,baseline_solar_radiation,baseline_wind_speed,zone_tropical,zone_subtropical,zone_temperate,zone_cold,year,year_norm,year_sin,year_cos,intervention_green_roof,intervention_solar_panels,intervention_flood_walls,intervention_permeable,n_interventions,building_age,building_area,building_area_log,building_type,solar_x_green,solar_x_solar_panel,coast_x_flood_wall,city,resilience_score,temp_reduction_f,flood_risk_reduction,energy_savings_usd
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,1,0,0,2,11.462528842749506,376.7670156848844,5.934277644969293,3,0.66,0.66,0.0,tokyo,53.24121633200682,2.961994092535268,0.8563026963970117,1993.2196385209331
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,1,1,0,2,52.56715541532713,1017.3999266567619,6.925987975225089,0,0.0,0.66,0.16666666666666666,tokyo,62.8010128830711,0.5109192054526162,19.167226471549416,1467.9748207753582
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,1,0,0,1,60.38697254843293,120.23392705525231,4.7977219606616375,4,0.0,0.66,0.0,tokyo,34.06104453690639,0.6929648721412283,0.18764568491393668,970.8531763042222
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,0,0,2,72.28321113492512,447.49952763746154,6.105907628293083,2,0.66,0.66,0.0,tokyo,61.72544236129584,2.7166532141726756,0.5336076375840808,3225.585100926381
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,1,1,1,4,59.184019994146865,621.5375640210916,6.433803970327231,1,0.66,0.66,0.16666666666666666,tokyo,89.41662573458503,4.401611447536734,36.061284987628724,3030.8385225340003
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,1,1,1,3,10.880451486251816,754.8645142207766,6.627862146125104,4,0.0,0.66,0.16666666666666666,tokyo,77.12687100708708,2.694477219386111,91.23083132979431,2756.0350149456817
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,0,0,1,1,73.89564640010133,572.6982089490681,6.352103489673491,1,0.0,0.0,0.0,tokyo,38.450566856079014,1.456606213660471,26.892779343170353,101.05793945300955
35.68,139.65,0.5832577051836015,0.8122871717218972,0.6474550868194019,-0.7621036088037378,40,5.0,1.791759469228055,15.5,72,165,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,1,0,3,36.866226817888005,165.85345198767033,5.117115894151302,1,0.66,0.66,0.16666666666666666,tokyo,74.99559770701077,2.6647018479693507,18.508838320861308,1874.7573459393889
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,0,0,0,36.400678949250896,280.3992666729083,5.639774538681542,3,0.0,0.0,0.0,beijing,33.72923193631794,0.0,0.0,0.0
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,1,0,0,1,20.29817919865197,211.90722616720015,5.360856512926062,0,0.0,0.7,0.0,beijing,41.8854335581094,0.4281824396929448,0.0,721.5815982285366
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,1,1,0,2,17.91518628926606,214.86607654138473,5.374658199382644,1,0.0,0.7,0.006622516556291391,beijing,55.68814230112717,0.9146359625398515,83.00457540814132,1779.3934749593386
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,1,1,2,64.45079574617453,463.3716835392158,6.140685273673634,0,0.0,0.0,0.006622516556291391,beijing,55.71609905490225,1.6164243505108675,56.5838706507651,114.33272141104227
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,1,1,1,3,33.14152234482242,183.51328115274535,5.217721445457543,2,0.0,0.7,0.006622516556291391,beijing,74.21097778030907,2.3100818194644104,28.26699788439231,2257.226040388255
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,1,0,1,2,15.445754486735614,655.0353426971265,6.4862146635555185,0,0.0,0.7,0.0,beijing,55.078427893653625,1.9895815741572282,5.735611658049143,1349.3894885319362
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,0,1,0,1,47.7720083208736,324.3006021336504,5.784749684487892,2,0.0,0.0,0.006622516556291391,beijing,46.383436800086024,0.06046262538008415,73.55737982594584,10.936568078962312
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,16.227829848536963,261.40467566445415,5.569887875754374,2,0.0,0.0,0.0,beijing,30.59557726622524,0.0,0.0,0.0
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,0,0,0,0,27.03784461806757,125.20313525361145,4.8378927933295115,0,0.0,0.0,0.0,beijing,30.84363600060374,0.0,0.0,0.0
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,0,0,0,0,38.4141892797369,371.1921376489346,5.919410219989696,1,0.0,0.0,0.0,beijing,28.743572375746297,0.0,0.0,0.0
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,1,1,1,0,3,11.05810891506052,202.5133033932268,5.315731375685622,0,0.7,0.7,0.006622516556291391,beijing,67.5069895892707,2.7784991871089404,24.55387552544586,1170.7789275050225
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,0,0,0,30.462901081164205,1160.6717213903685,7.057615385785658,3,0.0,0.0,0.0,beijing,30.27725741464594,0.29178508419178056,0.0,0.0
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,0,0,0,0,25.76059365787458,171.83009862667913,5.152309023069411,1,0.0,0.0,0.0,beijing,26.06918580525481,0.08753557474700663,0.53822608544441,0.0
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,1,1,1,3,35.51545974862786,86.04123904482731,4.4663820183558895,4,0.0,0.7,0.006622516556291391,beijing,70.30825899618085,2.1167729608581376,19.10490897175445,1265.1740281879104
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,1,0,0,1,18.932643953919516,341.7646050388074,5.837043928880487,0,0.0,0.7,0.0,beijing,35.032555226203144,0.8192537606166554,0.0,904.5881262805243
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,1,1,4,14.79560868333973,2670.8068850610903,7.890510258489696,3,0.7,0.7,0.006622516556291391,beijing,89.9100606235818,4.951306205683165,18.046323962501454,3464.047990066353
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,1,0,1,1,3,69.56091707813653,579.3331146539349,6.363602274283124,1,0.7,0.0,0.006622516556291391,beijing,66.97540154367336,3.9359031150271417,89.3098609837856,501.3676248204269
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,1,1,1,3,31.493466829350414,83.26200194995438,4.433931015465805,3,0.0,0.7,0.006622516556291391,beijing,67.02967132459538,2.0614570662878124,55.95346356538986,1064.937664493511
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,1,1,0,2,20.036542910978497,16.490062744404252,2.861632876468573,1,0.0,0.7,0.006622516556291391,beijing,55.08434352974409,0.7686288972125279,78.24975329191437,1412.5567809095594
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,0,0,1,1,2,9.49956596719038,121.27659918150876,4.80628568490468,4,0.0,0.0,0.006622516556291391,beijing,61.524595054272474,1.523858217565949,19.64342649432477,151.16328655315138
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,1,0,1,0,2,30.513669245412174,866.121249708157,6.765178816723539,1,0.7,0.0,0.006622516556291391,beijing,54.42120202545921,3.041612582704282,77.38756750238068,396.6765281997553
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,0,0,1,0,1,32.851218052890125,1678.192943195265,7.426068566017403,3,0.0,0.0,0.006622516556291391,beijing,45.76758074264961,0.4199290386132752,46.422967478104646,0.0
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,1,1,0,2,48.46765973908802,93.02085486444797,4.543516617922741,4,0.0,0.7,0.006622516556291391,beijing,57.920539768147705,0.6836961406978656,21.55566367865522,1165.5003026629538
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,1,1,0,2,26.504842318296788,41.52656632173494,3.7501289705662173,1,0.0,0.7,0.006622516556291391,beijing,59.09014975994709,0.678603659595145,22.01841087306027,1426.7278449972519
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,0,1,1,3,32.17761808384922,122.78029932773633,4.818508214532046,4,0.7,0.0,0.006622516556291391,beijing,69.95141705479804,4.119057727004645,55.32209702028043,515.4806999325193
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,0,0,1,1,6.2149375808162155,119.74837860275512,4.793708864722075,1,0.0,0.0,0.0,beijing,40.23659445294151,1.6145307982761659,17.801801619424282,160.98383744172207
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,0,1,1,2,63.874190783338705,180.78066441957537,5.202800819759175,0,0.0,0.0,0.006622516556291391,beijing,53.02207359671473,1.8679758678121545,99.12121022705587,114.44211592566893
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,0,1,0,2,36.032910373705406,426.21486711747167,6.057287088345377,1,0.7,0.0,0.006622516556291391,beijing,61.728159322153736,2.30326537649497,14.419160716935862,418.5025397526669
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,0,0,0,7.0637387506374605,485.31954052996383,6.186865898650507,4,0.0,0.0,0.0,beijing,35.20135581676273,0.0,0.5292709542318746,6.128608557410278
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,1,1,0,0,2,33.83649078305438,190.53249529329378,5.255057482440917,2,0.7,0.7,0.0,beijing,52.75825403269639,2.6691013409608226,0.6735544854236429,2798.395436812172
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,0,1,1,1,3,60.53139604670704,112.02305722632487,4.727591844148399,0,0.0,0.7,0.006622516556291391,beijing,61.03396899374572,2.2119606486985255,110.68752814938063,664.3776046117741
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,1,1,0,3,64.38377621040856,310.88717673253933,5.742641509374989,3,0.7,0.7,0.006622516556291391,beijing,70.31443229342227,3.1257133931849532,33.443286889846924,1706.3505845340565
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,0,1,0,1,2,68.25196875847917,411.58684001880624,6.022446704875957,1,0.0,0.7,0.0,beijing,59.18764249033071,2.0728808760952604,8.905966036380855,2004.0635270236028
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,0,1,0,2,46.830681419565266,248.69225860829872,5.520229194035003,0,0.7,0.0,0.006622516556291391,beijing,61.33677503689327,2.6839926361883384,14.190481003660608,361.56602416234904
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2040,0.2,0.9510565162951535,0.30901699437494745,0,0,0,1,1,79.328083996558,598.7678609255977,6.3965426818942905,4,0.0,0.0,0.0,beijing,43.56669442129046,1.2664882514223303,5.567295348316456,118.03316062848904
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,0,0,0,0,64.35144015470445,287.9163977948786,5.666137365276037,1,0.0,0.0,0.0,beijing,26.914971485254654,0.0,1.248257193010347,5.942534326678129
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2030,0.06666666666666667,0.40673664307580015,0.9135454576426009,1,1,1,0,3,15.018741079214273,164.53657818476898,5.1091921866188,3,0.7,0.7,0.006622516556291391,beijing,70.66211972604611,3.317976755936206,13.988796432143138,1497.7818841547194
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2100,1.0,-2.4492935982947064e-16,1.0,1,0,1,0,2,16.948641489230507,285.0936132727276,5.656319076398042,1,0.7,0.0,0.006622516556291391,beijing,55.58478485758489,2.326168500373054,82.40888130235956,423.56482107426046
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2080,0.7333333333333333,-0.9945218953682733,-0.10452846326765423,0,1,0,1,2,7.401033775875225,1088.9890708782825,6.99392294845575,0,0.0,0.7,0.0,beijing,52.652292285679685,1.8115707687805498,19.172863959921,1807.9275747515676
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,0,0,1,1,32.99878270457158,149.18702564065805,5.011881355044146,0,0.0,0.0,0.0,beijing,37.3124757182459,1.2627486897019884,21.312241177674423,123.55534727497158
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2090,0.8666666666666667,-0.743144825477394,0.6691306063588585,0,0,0,1,1,63.20777900759883,215.1080819504897,5.375778661936554,0,0.0,0.0,0.0,beijing,37.639779758609606,1.41305407212429,21.654863872294804,119.35935574034
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,1,0,1,2,50.64533042839698,141.20893953966748,4.957297381354252,3,0.0,0.7,0.0,beijing,50.863962031229796,1.718263217398389,15.892492075035433,1134.8210999689386
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,1,1,0,3,1.9010339015034905,632.4792949671723,6.451227315670915,3,0.7,0.7,0.006622516556291391,beijing,74.41920642268005,3.1753857053065753,32.43200436131814,2525.992278571483
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,0,0,1,2,53.0483738894917,285.7880136693781,5.658743314509624,4,0.7,0.0,0.0,beijing,56.44063298198378,3.6619567959535897,8.399133790055396,511.1619162614045
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2050,0.3333333333333333,0.8660254037844387,-0.49999999999999983,1,0,1,0,2,17.769568966208602,123.30588967845331,4.822745380165283,0,0.7,0.0,0.006622516556291391,beijing,57.994468664540925,2.5776171218175805,31.272493114563506,375.37426678832685
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2060,0.4666666666666667,0.20791169081775931,-0.9781476007338057,1,0,1,1,3,67.23356971982096,306.8332494986089,5.729558238633115,2,0.7,0.0,0.006622516556291391,beijing,67.21677884396877,3.6873991868609264,55.22433848285672,433.10309570857214
39.91,116.39,0.6415835173766988,0.7670531860507087,0.8957893500750183,-0.4444788412198901,44,150.0,5.017279836814924,12.5,56,175,4.5,0,0,1,0,2070,0.6,-0.587785252292473,-0.8090169943749475,0,1,1,0,2,3.2894514280959353,1734.324979250244,7.458949982766233,1,0.0,0.7,0.006622516556291391,beijing,64.32454080088661,0.7896963965529366,52.01062881500362,4290.099856482915
